acc,bal_acc,n,subject,rung,model,task
0.9111111111111111,0.9110671936758893,45,42,1-within-subject,laterality,imagery
0.5777777777777777,0.5770750988142292,45,43,1-within-subject,laterality,imagery
0.5294117647058824,0.4807017543859649,34,44,1-within-subject,laterality,imagery
0.4888888888888889,0.4841897233201581,45,45,1-within-subject,laterality,imagery
0.5111111111111111,0.5049407114624506,45,46,1-within-subject,laterality,imagery
0.6666666666666666,0.6547619047619048,45,47,1-within-subject,laterality,imagery
0.6176470588235294,0.6111111111111112,34,48,1-within-subject,laterality,imagery
0.6046511627906976,0.5984848484848485,43,49,1-within-subject,laterality,imagery
0.5333333333333333,0.5266798418972332,45,50,1-within-subject,laterality,imagery
0.5111111111111111,0.4791666666666667,45,51,1-within-subject,laterality,imagery
0.6046511627906976,0.6017316017316017,43,52,1-within-subject,laterality,imagery
0.4888888888888889,0.48221343873517786,45,53,1-within-subject,laterality,imagery
0.8181818181818182,0.815734989648033,44,54,1-within-subject,laterality,imagery
0.5555555555555556,0.5523715415019763,45,55,1-within-subject,laterality,imagery
0.5333333333333333,0.5,45,58,1-within-subject,laterality,imagery
0.5111111111111111,0.4791666666666667,45,59,1-within-subject,laterality,imagery
0.8181818181818182,0.8181818181818181,44,60,1-within-subject,laterality,imagery
0.45,0.44999999999999996,40,61,1-within-subject,laterality,imagery
0.6666666666666666,0.6650197628458498,45,62,1-within-subject,laterality,imagery
0.5227272727272727,0.5020703933747412,44,64,1-within-subject,laterality,imagery
0.5111111111111111,0.4821428571428571,45,65,1-within-subject,laterality,imagery
0.4888888888888889,0.4782608695652174,45,67,1-within-subject,laterality,imagery
0.4222222222222222,0.4209486166007905,45,68,1-within-subject,laterality,imagery
0.5333333333333333,0.5059523809523809,45,69,1-within-subject,laterality,imagery
0.5333333333333333,0.5316205533596838,45,70,1-within-subject,laterality,imagery
0.8604651162790697,0.8582251082251082,43,72,1-within-subject,laterality,imagery
0.5238095238095238,0.5238095238095237,42,73,1-within-subject,laterality,imagery
0.4883720930232558,0.487012987012987,43,74,1-within-subject,laterality,imagery
0.4523809523809524,0.4431818181818182,42,75,1-within-subject,laterality,imagery
0.4523809523809524,0.45238095238095233,42,76,1-within-subject,laterality,imagery
0.5555555555555556,0.5297619047619048,45,77,1-within-subject,laterality,imagery
0.627906976744186,0.6266233766233766,43,79,1-within-subject,laterality,imagery
0.4444444444444444,0.4377470355731225,45,80,1-within-subject,laterality,imagery
0.5111111111111111,0.5049407114624506,45,82,1-within-subject,laterality,imagery
0.6444444444444445,0.642292490118577,45,84,1-within-subject,laterality,imagery
0.8444444444444444,0.842885375494071,45,85,1-within-subject,laterality,imagery
0.5,0.5,44,87,1-within-subject,laterality,imagery
0.4222222222222222,0.41897233201581024,45,90,1-within-subject,laterality,imagery
0.6888888888888889,0.6887351778656126,45,93,1-within-subject,laterality,imagery
0.6,0.599802371541502,45,94,1-within-subject,laterality,imagery
0.46511627906976744,0.461038961038961,43,95,1-within-subject,laterality,imagery
0.5348837209302325,0.525974025974026,43,96,1-within-subject,laterality,imagery
0.5909090909090909,0.5909090909090908,44,97,1-within-subject,laterality,imagery
0.5428571428571428,0.5,35,99,1-within-subject,laterality,imagery
0.5952380952380952,0.5952380952380952,42,102,1-within-subject,laterality,imagery
0.5111111111111111,0.5039525691699605,45,105,1-within-subject,laterality,imagery
0.5333333333333333,0.5,45,107,1-within-subject,laterality,imagery
0.5609756097560976,0.5595238095238095,41,108,1-within-subject,laterality,imagery
0.4666666666666667,0.4624505928853755,45,109,1-within-subject,laterality,imagery
0.6666666666666666,0.6669960474308301,45,1,1-within-subject,csp_lda,imagery
0.8666666666666667,0.8646245059288538,45,2,1-within-subject,csp_lda,imagery
0.5555555555555556,0.5533596837944664,45,3,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5306324110671937,45,4,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5297619047619048,45,5,1-within-subject,csp_lda,imagery
0.9555555555555556,0.9555335968379447,45,7,1-within-subject,csp_lda,imagery
0.5,0.5113636363636364,42,9,1-within-subject,csp_lda,imagery
0.6222222222222222,0.6279761904761905,45,10,1-within-subject,csp_lda,imagery
0.5777777777777777,0.5760869565217391,45,11,1-within-subject,csp_lda,imagery
0.6,0.5892857142857143,45,12,1-within-subject,csp_lda,imagery
0.5357142857142857,0.5256410256410257,28,13,1-within-subject,csp_lda,imagery
0.6,0.6017786561264822,45,14,1-within-subject,csp_lda,imagery
0.6888888888888889,0.6926877470355731,45,15,1-within-subject,csp_lda,imagery
0.4666666666666667,0.46936758893280633,45,16,1-within-subject,csp_lda,imagery
0.4444444444444444,0.44565217391304346,45,18,1-within-subject,csp_lda,imagery
0.4,0.3737373737373737,40,19,1-within-subject,csp_lda,imagery
0.5555555555555556,0.5533596837944664,45,20,1-within-subject,csp_lda,imagery
0.631578947368421,0.6472222222222221,38,21,1-within-subject,csp_lda,imagery
0.4888888888888889,0.48814229249011853,45,23,1-within-subject,csp_lda,imagery
0.5789473684210527,0.6190476190476191,38,24,1-within-subject,csp_lda,imagery
0.6222222222222222,0.6215415019762847,45,25,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5335968379446641,45,28,1-within-subject,csp_lda,imagery
1.0,1.0,45,29,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5267857142857143,45,30,1-within-subject,csp_lda,imagery
0.8444444444444444,0.8448616600790514,45,31,1-within-subject,csp_lda,imagery
0.7777777777777778,0.7738095238095238,45,32,1-within-subject,csp_lda,imagery
0.6444444444444445,0.6442687747035574,45,33,1-within-subject,csp_lda,imagery
0.8837209302325582,0.8831168831168831,43,34,1-within-subject,csp_lda,imagery
0.7333333333333333,0.7292490118577075,45,35,1-within-subject,csp_lda,imagery
0.6444444444444445,0.6393280632411067,45,36,1-within-subject,csp_lda,imagery
0.6046511627906976,0.6017316017316017,43,37,1-within-subject,csp_lda,imagery
0.5609756097560976,0.5550239234449761,41,39,1-within-subject,csp_lda,imagery
0.5555555555555556,0.5267857142857143,45,40,1-within-subject,csp_lda,imagery
0.5,0.49275362318840576,44,41,1-within-subject,csp_lda,imagery
0.8222222222222222,0.8221343873517787,45,42,1-within-subject,csp_lda,imagery
0.8444444444444444,0.8448616600790514,45,43,1-within-subject,csp_lda,imagery
0.6176470588235294,0.6017543859649123,34,44,1-within-subject,csp_lda,imagery
0.5555555555555556,0.5602766798418972,45,45,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5335968379446641,45,46,1-within-subject,csp_lda,imagery
0.4222222222222222,0.4285714285714286,45,47,1-within-subject,csp_lda,imagery
0.7352941176470589,0.7395833333333333,34,48,1-within-subject,csp_lda,imagery
0.7674418604651163,0.7640692640692641,43,49,1-within-subject,csp_lda,imagery
0.5555555555555556,0.5543478260869565,45,50,1-within-subject,csp_lda,imagery
0.5111111111111111,0.5,45,51,1-within-subject,csp_lda,imagery
0.7441860465116279,0.7435064935064934,43,52,1-within-subject,csp_lda,imagery
0.9111111111111111,0.9100790513833992,45,53,1-within-subject,csp_lda,imagery
0.7954545454545454,0.7919254658385093,44,54,1-within-subject,csp_lda,imagery
0.7333333333333333,0.7322134387351779,45,55,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5416666666666666,45,58,1-within-subject,csp_lda,imagery
0.4666666666666667,0.48214285714285715,45,59,1-within-subject,csp_lda,imagery
0.7954545454545454,0.7954545454545454,44,60,1-within-subject,csp_lda,imagery
0.725,0.725,40,61,1-within-subject,csp_lda,imagery
0.9333333333333333,0.9318181818181819,45,62,1-within-subject,csp_lda,imagery
0.5227272727272727,0.520703933747412,44,64,1-within-subject,csp_lda,imagery
0.6888888888888889,0.6815476190476191,45,65,1-within-subject,csp_lda,imagery
0.4888888888888889,0.49209486166007904,45,67,1-within-subject,csp_lda,imagery
0.5111111111111111,0.5098814229249011,45,68,1-within-subject,csp_lda,imagery
0.6222222222222222,0.6339285714285714,45,69,1-within-subject,csp_lda,imagery
0.6888888888888889,0.6936758893280632,45,70,1-within-subject,csp_lda,imagery
0.9302325581395349,0.9285714285714286,43,72,1-within-subject,csp_lda,imagery
0.47619047619047616,0.47619047619047616,42,73,1-within-subject,csp_lda,imagery
0.627906976744186,0.6233766233766234,43,74,1-within-subject,csp_lda,imagery
0.7142857142857143,0.7090909090909091,42,75,1-within-subject,csp_lda,imagery
0.4523809523809524,0.4523809523809524,42,76,1-within-subject,csp_lda,imagery
0.4444444444444444,0.43154761904761907,45,77,1-within-subject,csp_lda,imagery
0.6744186046511628,0.6785714285714286,43,79,1-within-subject,csp_lda,imagery
0.6,0.5948616600790514,45,80,1-within-subject,csp_lda,imagery
0.4666666666666667,0.4624505928853755,45,82,1-within-subject,csp_lda,imagery
0.6,0.599802371541502,45,84,1-within-subject,csp_lda,imagery
0.8444444444444444,0.841897233201581,45,85,1-within-subject,csp_lda,imagery
0.5454545454545454,0.5454545454545454,44,87,1-within-subject,csp_lda,imagery
0.5777777777777777,0.5731225296442688,45,90,1-within-subject,csp_lda,imagery
0.7777777777777778,0.7786561264822134,45,93,1-within-subject,csp_lda,imagery
0.9111111111111111,0.9110671936758893,45,94,1-within-subject,csp_lda,imagery
0.5813953488372093,0.577922077922078,43,95,1-within-subject,csp_lda,imagery
0.5116279069767442,0.5119047619047619,43,96,1-within-subject,csp_lda,imagery
0.6136363636363636,0.6136363636363636,44,97,1-within-subject,csp_lda,imagery
0.5428571428571428,0.5592105263157895,35,99,1-within-subject,csp_lda,imagery
0.5476190476190477,0.5476190476190477,42,102,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5355731225296443,45,105,1-within-subject,csp_lda,imagery
0.6444444444444445,0.6369047619047619,45,107,1-within-subject,csp_lda,imagery
0.6829268292682927,0.6845238095238095,41,108,1-within-subject,csp_lda,imagery
0.5333333333333333,0.5306324110671937,45,109,1-within-subject,csp_lda,imagery
0.7111111111111111,0.7094861660079052,45,1,1-within-subject,ts_logreg,imagery
0.9333333333333333,0.9328063241106719,45,2,1-within-subject,ts_logreg,imagery
0.5555555555555556,0.5533596837944664,45,3,1-within-subject,ts_logreg,imagery
0.6222222222222222,0.6215415019762847,45,4,1-within-subject,ts_logreg,imagery
0.5333333333333333,0.5297619047619048,45,5,1-within-subject,ts_logreg,imagery
0.9555555555555556,0.9545454545454546,45,7,1-within-subject,ts_logreg,imagery
0.47619047619047616,0.46818181818181814,42,9,1-within-subject,ts_logreg,imagery
0.5333333333333333,0.5178571428571428,45,10,1-within-subject,ts_logreg,imagery
0.5777777777777777,0.5810276679841897,45,11,1-within-subject,ts_logreg,imagery
0.7333333333333333,0.7232142857142857,45,12,1-within-subject,ts_logreg,imagery
0.5714285714285714,0.5846153846153846,28,13,1-within-subject,ts_logreg,imagery
0.5333333333333333,0.5326086956521738,45,14,1-within-subject,ts_logreg,imagery
0.6666666666666666,0.6679841897233202,45,15,1-within-subject,ts_logreg,imagery
0.7111111111111111,0.708498023715415,45,16,1-within-subject,ts_logreg,imagery
0.3111111111111111,0.31126482213438733,45,18,1-within-subject,ts_logreg,imagery
0.475,0.4368686868686869,40,19,1-within-subject,ts_logreg,imagery
0.5555555555555556,0.5553359683794465,45,20,1-within-subject,ts_logreg,imagery
0.5263157894736842,0.5361111111111111,38,21,1-within-subject,ts_logreg,imagery
0.5333333333333333,0.5335968379446641,45,23,1-within-subject,ts_logreg,imagery
0.5263157894736842,0.5322128851540616,38,24,1-within-subject,ts_logreg,imagery
0.6666666666666666,0.6669960474308301,45,25,1-within-subject,ts_logreg,imagery
0.5111111111111111,0.5098814229249011,45,28,1-within-subject,ts_logreg,imagery
0.9777777777777777,0.9772727272727273,45,29,1-within-subject,ts_logreg,imagery
0.6888888888888889,0.6755952380952381,45,30,1-within-subject,ts_logreg,imagery
0.8222222222222222,0.8221343873517787,45,31,1-within-subject,ts_logreg,imagery
0.9111111111111111,0.9136904761904762,45,32,1-within-subject,ts_logreg,imagery
0.6888888888888889,0.6907114624505929,45,33,1-within-subject,ts_logreg,imagery
0.9302325581395349,0.9296536796536796,43,34,1-within-subject,ts_logreg,imagery
0.7777777777777778,0.7747035573122529,45,35,1-within-subject,ts_logreg,imagery
0.5111111111111111,0.5079051383399209,45,36,1-within-subject,ts_logreg,imagery
0.627906976744186,0.6233766233766234,43,37,1-within-subject,ts_logreg,imagery
0.5609756097560976,0.562200956937799,41,39,1-within-subject,ts_logreg,imagery
0.4444444444444444,0.4196428571428571,45,40,1-within-subject,ts_logreg,imagery
0.5454545454545454,0.5424430641821947,44,41,1-within-subject,ts_logreg,imagery
0.8888888888888888,0.8873517786561265,45,42,1-within-subject,ts_logreg,imagery
0.7111111111111111,0.7094861660079052,45,43,1-within-subject,ts_logreg,imagery
0.6470588235294118,0.6140350877192983,34,44,1-within-subject,ts_logreg,imagery
0.6888888888888889,0.6907114624505929,45,45,1-within-subject,ts_logreg,imagery
0.5555555555555556,0.5543478260869565,45,46,1-within-subject,ts_logreg,imagery
0.5555555555555556,0.5535714285714286,45,47,1-within-subject,ts_logreg,imagery
0.7058823529411765,0.7083333333333333,34,48,1-within-subject,ts_logreg,imagery
0.6976744186046512,0.6958874458874459,43,49,1-within-subject,ts_logreg,imagery
0.6444444444444445,0.6452569169960474,45,50,1-within-subject,ts_logreg,imagery
0.6888888888888889,0.6815476190476191,45,51,1-within-subject,ts_logreg,imagery
0.6744186046511628,0.6731601731601732,43,52,1-within-subject,ts_logreg,imagery
0.8888888888888888,0.8863636363636364,45,53,1-within-subject,ts_logreg,imagery
0.8409090909090909,0.8354037267080745,44,54,1-within-subject,ts_logreg,imagery
0.8,0.7974308300395256,45,55,1-within-subject,ts_logreg,imagery
0.5333333333333333,0.5297619047619048,45,58,1-within-subject,ts_logreg,imagery
0.5111111111111111,0.5089285714285714,45,59,1-within-subject,ts_logreg,imagery
0.8181818181818182,0.8181818181818182,44,60,1-within-subject,ts_logreg,imagery
0.675,0.675,40,61,1-within-subject,ts_logreg,imagery
0.8888888888888888,0.8873517786561265,45,62,1-within-subject,ts_logreg,imagery
0.5454545454545454,0.5445134575569358,44,64,1-within-subject,ts_logreg,imagery
0.6,0.5833333333333334,45,65,1-within-subject,ts_logreg,imagery
0.6,0.599802371541502,45,67,1-within-subject,ts_logreg,imagery
0.6,0.5938735177865613,45,68,1-within-subject,ts_logreg,imagery
0.5777777777777777,0.5773809523809523,45,69,1-within-subject,ts_logreg,imagery
0.7555555555555555,0.7519762845849802,45,70,1-within-subject,ts_logreg,imagery
0.9534883720930233,0.9523809523809523,43,72,1-within-subject,ts_logreg,imagery
0.6666666666666666,0.6666666666666667,42,73,1-within-subject,ts_logreg,imagery
0.627906976744186,0.6233766233766234,43,74,1-within-subject,ts_logreg,imagery
0.6666666666666666,0.6568181818181819,42,75,1-within-subject,ts_logreg,imagery
0.42857142857142855,0.4285714285714286,42,76,1-within-subject,ts_logreg,imagery
0.4,0.38095238095238093,45,77,1-within-subject,ts_logreg,imagery
0.7209302325581395,0.7175324675324675,43,79,1-within-subject,ts_logreg,imagery
0.6888888888888889,0.6867588932806324,45,80,1-within-subject,ts_logreg,imagery
0.7333333333333333,0.7292490118577075,45,82,1-within-subject,ts_logreg,imagery
0.5555555555555556,0.5533596837944664,45,84,1-within-subject,ts_logreg,imagery
0.8888888888888888,0.8873517786561265,45,85,1-within-subject,ts_logreg,imagery
0.5227272727272727,0.5227272727272727,44,87,1-within-subject,ts_logreg,imagery
0.6444444444444445,0.6393280632411067,45,90,1-within-subject,ts_logreg,imagery
0.8666666666666667,0.8656126482213439,45,93,1-within-subject,ts_logreg,imagery
0.9777777777777777,0.9782608695652174,45,94,1-within-subject,ts_logreg,imagery
0.5581395348837209,0.5573593073593074,43,95,1-within-subject,ts_logreg,imagery
0.627906976744186,0.6233766233766234,43,96,1-within-subject,ts_logreg,imagery
0.6363636363636364,0.6363636363636364,44,97,1-within-subject,ts_logreg,imagery
0.6,0.5822368421052632,35,99,1-within-subject,ts_logreg,imagery
0.5476190476190477,0.5476190476190477,42,102,1-within-subject,ts_logreg,imagery
0.6888888888888889,0.6887351778656126,45,105,1-within-subject,ts_logreg,imagery
0.6666666666666666,0.6755952380952381,45,107,1-within-subject,ts_logreg,imagery
0.7317073170731707,0.7309523809523809,41,108,1-within-subject,ts_logreg,imagery
0.4666666666666667,0.4634387351778656,45,109,1-within-subject,ts_logreg,imagery
0.6,0.5968379446640316,45,1,1-within-subject,laterality,executed
0.6222222222222222,0.6185770750988142,45,2,1-within-subject,laterality,executed
0.5333333333333333,0.5266798418972332,45,3,1-within-subject,laterality,executed
0.6904761904761905,0.6904761904761905,42,4,1-within-subject,laterality,executed
0.4666666666666667,0.47035573122529645,45,5,1-within-subject,laterality,executed
0.6444444444444445,0.6432806324110671,45,7,1-within-subject,laterality,executed
0.45454545454545453,0.45454545454545453,44,9,1-within-subject,laterality,executed
0.6222222222222222,0.6071428571428572,45,10,1-within-subject,laterality,executed
0.5111111111111111,0.5128458498023716,45,11,1-within-subject,laterality,executed
0.4666666666666667,0.44047619047619047,45,12,1-within-subject,laterality,executed
0.4838709677419355,0.48125,31,13,1-within-subject,laterality,executed
0.5333333333333333,0.5316205533596838,45,14,1-within-subject,laterality,executed
0.4883720930232558,0.48484848484848486,43,15,1-within-subject,laterality,executed
0.4444444444444444,0.4377470355731225,45,16,1-within-subject,laterality,executed
0.5555555555555556,0.5543478260869565,45,18,1-within-subject,laterality,executed
0.6976744186046512,0.6815217391304348,43,19,1-within-subject,laterality,executed
0.5111111111111111,0.4821428571428571,45,20,1-within-subject,laterality,executed
0.5277777777777778,0.5277777777777778,36,21,1-within-subject,laterality,executed
0.4318181818181818,0.4192546583850931,44,23,1-within-subject,laterality,executed
0.525,0.525,40,24,1-within-subject,laterality,executed
0.4444444444444444,0.441699604743083,45,25,1-within-subject,laterality,executed
0.5227272727272727,0.5062111801242236,44,28,1-within-subject,laterality,executed
0.6888888888888889,0.6887351778656126,45,29,1-within-subject,laterality,executed
0.4666666666666667,0.46640316205533594,45,30,1-within-subject,laterality,executed
0.5111111111111111,0.5108695652173914,45,31,1-within-subject,laterality,executed
0.5333333333333333,0.5355731225296443,45,32,1-within-subject,laterality,executed
0.4666666666666667,0.4375,45,33,1-within-subject,laterality,executed
0.6428571428571429,0.6428571428571428,42,34,1-within-subject,laterality,executed
0.6444444444444445,0.625,45,35,1-within-subject,laterality,executed
0.5111111111111111,0.5069169960474308,45,36,1-within-subject,laterality,executed
0.5238095238095238,0.5238095238095237,42,37,1-within-subject,laterality,executed
0.6,0.6017786561264822,45,39,1-within-subject,laterality,executed
0.5777777777777777,0.5760869565217391,45,40,1-within-subject,laterality,executed
0.47619047619047616,0.47619047619047616,42,41,1-within-subject,laterality,executed
0.7111111111111111,0.7114624505928854,45,42,1-within-subject,laterality,executed
0.4090909090909091,0.3995859213250518,44,43,1-within-subject,laterality,executed
0.625,0.6085858585858586,40,44,1-within-subject,laterality,executed
0.4666666666666667,0.46739130434782605,45,45,1-within-subject,laterality,executed
0.9777777777777777,0.9782608695652174,45,46,1-within-subject,laterality,executed
0.4,0.39723320158102765,45,47,1-within-subject,laterality,executed
0.5,0.5,38,48,1-within-subject,laterality,executed
0.7727272727272727,0.7727272727272727,44,49,1-within-subject,laterality,executed
0.4888888888888889,0.4583333333333333,45,50,1-within-subject,laterality,executed
0.30952380952380953,0.30952380952380953,42,51,1-within-subject,laterality,executed
0.5111111111111111,0.5088932806324111,45,52,1-within-subject,laterality,executed
0.5555555555555556,0.5484189723320158,45,53,1-within-subject,laterality,executed
0.7111111111111111,0.7124505928853755,45,54,1-within-subject,laterality,executed
0.5555555555555556,0.5523715415019763,45,55,1-within-subject,laterality,executed
0.4444444444444444,0.44664031620553357,45,58,1-within-subject,laterality,executed
0.5909090909090909,0.577639751552795,44,59,1-within-subject,laterality,executed
0.47619047619047616,0.47619047619047616,42,60,1-within-subject,laterality,executed
0.4883720930232558,0.466304347826087,43,61,1-within-subject,laterality,executed
0.4666666666666667,0.4634387351778656,45,62,1-within-subject,laterality,executed
0.3333333333333333,0.3333333333333333,42,64,1-within-subject,laterality,executed
0.5111111111111111,0.5059288537549407,45,65,1-within-subject,laterality,executed
0.5111111111111111,0.5088932806324111,45,67,1-within-subject,laterality,executed
0.5111111111111111,0.5088932806324111,45,68,1-within-subject,laterality,executed
0.4222222222222222,0.4169960474308301,45,69,1-within-subject,laterality,executed
0.6666666666666666,0.6660079051383399,45,70,1-within-subject,laterality,executed
0.7380952380952381,0.7380952380952381,42,72,1-within-subject,laterality,executed
0.42857142857142855,0.4285714285714286,42,73,1-within-subject,laterality,executed
0.5952380952380952,0.5952380952380952,42,74,1-within-subject,laterality,executed
0.5581395348837209,0.5573593073593074,43,75,1-within-subject,laterality,executed
0.5952380952380952,0.5952380952380952,42,76,1-within-subject,laterality,executed
